filename,label,labelname
NIH3T3_3S/8_N3_568Vim_D002_nucleus_2194_2735_28_36.tif,7.0,NIH3T3_3S
MCF7_1S/1_M1_488epcam_D001_nucleus_612_441_14_27.tif,3.0,MCF7_1S
NIH3T3_2/6_MN2_488epcam_568vim_D002_nucleus_1898_1715_43_50.tif,13.0,NIH3T3_2
NIH3T3_2S/5_N2_568Vim_D003_nucleus_1007_2311_12_19.tif,4.0,NIH3T3_2S
NIH3T3_2/6_MN2_488epcam_568vim_D003_nucleus_325_1954_0_9.tif,13.0,NIH3T3_2
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_1207_1053_19_28.tif,1.0,MCF7_5
NIH3T3_3S/8_N3_568Vim_D001_nucleus_2863_2188_1_8.tif,7.0,NIH3T3_3S
NIH3T3_2S/5_N2_568Vim_D002_nucleus_100_1405_26_33.tif,4.0,NIH3T3_2S
MCF7_5S/10_M5_488epcam_D001_nucleus_658_906_27_39.tif,14.0,MCF7_5S
NIH3T3_5S/11_N5_568Vim_D003_nucleus_799_2424_4_9.tif,8.0,NIH3T3_5S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_1741_700_25_35.tif,7.0,NIH3T3_3S
NIH3T3_2/6_MN2_488epcam_568vim_D003_nucleus_1959_884_34_39.tif,13.0,NIH3T3_2
MCF7_3S/7_M3_488epcam_D003_nucleus_422_561_31_42.tif,11.0,MCF7_3S
NIH3T3_1/3_MN1_488epcam_568vim_D001_nucleus_1267_802_22_30.tif,9.0,NIH3T3_1
NIH3T3_2/6_MN2_488epcam_568vim_D001_nucleus_1781_1308_46_52.tif,13.0,NIH3T3_2
NIH3T3_5S/11_N5_568Vim_D003_nucleus_2391_592_17_28.tif,8.0,NIH3T3_5S
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_1461_1043_8_17.tif,1.0,MCF7_5
MCF7_5S/10_M5_488epcam_D001_nucleus_437_722_7_18.tif,14.0,MCF7_5S
MCF7_3/9_MN3_488epcam_568vim_D001_nucleus_1716_1156_37_50.tif,5.0,MCF7_3
NIH3T3_3S/8_N3_568Vim_D003_nucleus_354_1486_11_21.tif,7.0,NIH3T3_3S
NIH3T3_3S/8_N3_568Vim_D003_nucleus_17_1922_30_40.tif,7.0,NIH3T3_3S
NIH3T3_5S/11_N5_568Vim_D002_nucleus_1340_1643_21_30.tif,8.0,NIH3T3_5S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_2412_606_18_27.tif,7.0,NIH3T3_3S
NIH3T3_5S/11_N5_568Vim_D001_nucleus_1378_1281_9_14.tif,8.0,NIH3T3_5S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_324_1200_1_5.tif,7.0,NIH3T3_3S
NIH3T3_5S/11_N5_568Vim_D003_nucleus_936_1328_9_16.tif,8.0,NIH3T3_5S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_2242_2656_0_11.tif,7.0,NIH3T3_3S
NIH3T3_1S/2_N1_568Vim_D001_nucleus_727_871_20_29.tif,2.0,NIH3T3_1S
NIH3T3_5S/11_N5_568Vim_D003_nucleus_29_450_16_22.tif,8.0,NIH3T3_5S
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_1039_959_0_5.tif,1.0,MCF7_5
NIH3T3_5S/11_N5_568Vim_D003_nucleus_1320_2227_5_13.tif,8.0,NIH3T3_5S
NIH3T3_2/6_MN2_488epcam_568vim_D002_nucleus_1165_1044_26_31.tif,13.0,NIH3T3_2
NIH3T3_1S/2_N1_568Vim_D002_nucleus_1795_2158_24_35.tif,2.0,NIH3T3_1S
MCF7_2/6_MN2_488epcam_568vim_D002_nucleus_2824_304_21_33.tif,12.0,MCF7_2
NIH3T3_3S/8_N3_568Vim_D002_nucleus_2633_1582_14_26.tif,7.0,NIH3T3_3S
NIH3T3_3/9_MN3_488epcam_568vim_D001_nucleus_2427_2678_5_16.tif,15.0,NIH3T3_3
MCF7_5S/10_M5_488epcam_D001_nucleus_403_1075_11_20.tif,14.0,MCF7_5S
NIH3T3_1/3_MN1_488epcam_568vim_D001_nucleus_1597_2309_38_47.tif,9.0,NIH3T3_1
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_1575_140_0_8.tif,1.0,MCF7_5
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_585_260_0_6.tif,1.0,MCF7_5
NIH3T3_3S/8_N3_568Vim_D003_nucleus_454_2777_0_11.tif,7.0,NIH3T3_3S
MCF7_2/6_MN2_488epcam_568vim_D002_nucleus_2686_1163_9_20.tif,12.0,MCF7_2
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_174_751_46_50.tif,1.0,MCF7_5
NIH3T3_3S/8_N3_568Vim_D001_nucleus_243_2931_34_42.tif,7.0,NIH3T3_3S
NIH3T3_5/12_MN5_488epcam_568vim_D002_nucleus_1486_643_44_50.tif,10.0,NIH3T3_5
NIH3T3_5/12_MN5_488epcam_568vim_D001_nucleus_2173_60_0_6.tif,10.0,NIH3T3_5
NIH3T3_5S/11_N5_568Vim_D002_nucleus_149_431_4_13.tif,8.0,NIH3T3_5S
MCF7_2/6_MN2_488epcam_568vim_D003_nucleus_1607_1466_38_50.tif,12.0,MCF7_2
NIH3T3_1S/2_N1_568Vim_D003_nucleus_24_1737_40_45.tif,2.0,NIH3T3_1S
NIH3T3_2S/5_N2_568Vim_D002_nucleus_2062_937_43_50.tif,4.0,NIH3T3_2S
MCF7_3S/7_M3_488epcam_D001_nucleus_597_218_16_27.tif,11.0,MCF7_3S
NIH3T3_1S/2_N1_568Vim_D003_nucleus_1409_1460_0_9.tif,2.0,NIH3T3_1S
MCF7_2S/4_M2_488epcam_D002_nucleus_537_919_19_30.tif,6.0,MCF7_2S
MCF7_5S/10_M5_488epcam_D001_nucleus_14_654_5_12.tif,14.0,MCF7_5S
MCF7_2S/4_M2_488epcam_D001_nucleus_669_535_28_39.tif,6.0,MCF7_2S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_2110_2198_14_24.tif,7.0,NIH3T3_3S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_1976_63_8_15.tif,4.0,NIH3T3_2S
NIH3T3_2S/5_N2_568Vim_D001_nucleus_1538_1579_23_31.tif,4.0,NIH3T3_2S
MCF7_2S/4_M2_488epcam_D003_nucleus_381_534_28_36.tif,6.0,MCF7_2S
MCF7_5S/10_M5_488epcam_D001_nucleus_1263_1536_6_17.tif,14.0,MCF7_5S
NIH3T3_5/12_MN5_488epcam_568vim_D002_nucleus_164_1910_32_37.tif,10.0,NIH3T3_5
NIH3T3_3S/8_N3_568Vim_D003_nucleus_464_1966_0_12.tif,7.0,NIH3T3_3S
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_371_568_36_50.tif,1.0,MCF7_5
NIH3T3_5S/11_N5_568Vim_D001_nucleus_2941_1536_45_50.tif,8.0,NIH3T3_5S
MCF7_5S/10_M5_488epcam_D001_nucleus_69_109_0_7.tif,14.0,MCF7_5S
NIH3T3_5S/11_N5_568Vim_D002_nucleus_1434_1904_10_18.tif,8.0,NIH3T3_5S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_349_2394_20_27.tif,4.0,NIH3T3_2S
NIH3T3_5S/11_N5_568Vim_D001_nucleus_2347_1226_7_13.tif,8.0,NIH3T3_5S
NIH3T3_2/6_MN2_488epcam_568vim_D003_nucleus_1164_2336_4_16.tif,13.0,NIH3T3_2
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_98_1201_44_50.tif,1.0,MCF7_5
MCF7_2/6_MN2_488epcam_568vim_D002_nucleus_2695_428_19_27.tif,12.0,MCF7_2
NIH3T3_5S/11_N5_568Vim_D003_nucleus_701_2840_9_17.tif,8.0,NIH3T3_5S
NIH3T3_5S/11_N5_568Vim_D001_nucleus_1996_227_18_32.tif,8.0,NIH3T3_5S
NIH3T3_5S/11_N5_568Vim_D002_nucleus_1280_984_14_19.tif,8.0,NIH3T3_5S
MCF7_5S/10_M5_488epcam_D001_nucleus_559_1638_3_19.tif,14.0,MCF7_5S
MCF7_3/9_MN3_488epcam_568vim_D001_nucleus_1453_1643_30_39.tif,5.0,MCF7_3
NIH3T3_5S/11_N5_568Vim_D002_nucleus_1573_2279_32_42.tif,8.0,NIH3T3_5S
NIH3T3_2S/5_N2_568Vim_D002_nucleus_2543_2178_3_13.tif,4.0,NIH3T3_2S
NIH3T3_2/6_MN2_488epcam_568vim_D001_nucleus_1317_72_43_61.tif,13.0,NIH3T3_2
NIH3T3_3S/8_N3_568Vim_D001_nucleus_40_2896_23_28.tif,7.0,NIH3T3_3S
NIH3T3_5/12_MN5_488epcam_568vim_D003_nucleus_234_69_12_17.tif,10.0,NIH3T3_5
NIH3T3_3S/8_N3_568Vim_D001_nucleus_1864_1169_2_7.tif,7.0,NIH3T3_3S
NIH3T3_3S/8_N3_568Vim_D002_nucleus_796_2271_22_33.tif,7.0,NIH3T3_3S
NIH3T3_2/6_MN2_488epcam_568vim_D003_nucleus_306_1321_18_29.tif,13.0,NIH3T3_2
NIH3T3_3S/8_N3_568Vim_D003_nucleus_1903_1057_10_20.tif,7.0,NIH3T3_3S
MCF7_5S/10_M5_488epcam_D001_nucleus_526_1774_6_14.tif,14.0,MCF7_5S
MCF7_1S/1_M1_488epcam_D002_nucleus_521_638_16_24.tif,3.0,MCF7_1S
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_201_105_38_50.tif,1.0,MCF7_5
MCF7_5S/10_M5_488epcam_D001_nucleus_477_864_4_15.tif,14.0,MCF7_5S
NIH3T3_2S/5_N2_568Vim_D001_nucleus_2142_2294_3_7.tif,4.0,NIH3T3_2S
MCF7_5S/10_M5_488epcam_D001_nucleus_377_483_1_12.tif,14.0,MCF7_5S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_2195_562_23_33.tif,7.0,NIH3T3_3S
NIH3T3_5S/11_N5_568Vim_D003_nucleus_687_1879_5_14.tif,8.0,NIH3T3_5S
MCF7_5S/10_M5_488epcam_D001_nucleus_42_860_4_17.tif,14.0,MCF7_5S
NIH3T3_3S/8_N3_568Vim_D003_nucleus_1137_894_40_50.tif,7.0,NIH3T3_3S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_157_1804_24_31.tif,4.0,NIH3T3_2S
NIH3T3_2/6_MN2_488epcam_568vim_D003_nucleus_2905_1208_38_47.tif,13.0,NIH3T3_2
MCF7_3S/7_M3_488epcam_D001_nucleus_403_222_16_28.tif,11.0,MCF7_3S
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_401_100_0_5.tif,1.0,MCF7_5
NIH3T3_5S/11_N5_568Vim_D003_nucleus_1656_1214_13_19.tif,8.0,NIH3T3_5S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_2787_1054_3_8.tif,4.0,NIH3T3_2S
NIH3T3_5S/11_N5_568Vim_D003_nucleus_1106_923_27_40.tif,8.0,NIH3T3_5S
NIH3T3_5S/11_N5_568Vim_D003_nucleus_2305_1227_6_13.tif,8.0,NIH3T3_5S
MCF7_2/6_MN2_488epcam_568vim_D002_nucleus_1315_1539_3_19.tif,12.0,MCF7_2
NIH3T3_3S/8_N3_568Vim_D002_nucleus_883_505_23_32.tif,7.0,NIH3T3_3S
NIH3T3_5/12_MN5_488epcam_568vim_D003_nucleus_2829_1879_40_48.tif,10.0,NIH3T3_5
NIH3T3_3S/8_N3_568Vim_D002_nucleus_1910_1306_4_12.tif,7.0,NIH3T3_3S
NIH3T3_5/12_MN5_488epcam_568vim_D002_nucleus_1198_1655_30_36.tif,10.0,NIH3T3_5
NIH3T3_3/9_MN3_488epcam_568vim_D001_nucleus_630_2917_26_36.tif,15.0,NIH3T3_3
NIH3T3_5S/11_N5_568Vim_D001_nucleus_169_1494_34_42.tif,8.0,NIH3T3_5S
MCF7_5S/10_M5_488epcam_D001_nucleus_903_689_25_34.tif,14.0,MCF7_5S
MCF7_3S/7_M3_488epcam_D003_nucleus_681_685_37_46.tif,11.0,MCF7_3S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_727_2706_34_41.tif,4.0,NIH3T3_2S
NIH3T3_1/3_MN1_488epcam_568vim_D002_nucleus_1374_2489_36_46.tif,9.0,NIH3T3_1
NIH3T3_5S/11_N5_568Vim_D003_nucleus_1417_1342_4_10.tif,8.0,NIH3T3_5S
NIH3T3_1/3_MN1_488epcam_568vim_D002_nucleus_1403_2416_40_50.tif,9.0,NIH3T3_1
NIH3T3_3S/8_N3_568Vim_D002_nucleus_1582_2572_10_17.tif,7.0,NIH3T3_3S
MCF7_3S/7_M3_488epcam_D003_nucleus_347_432_29_37.tif,11.0,MCF7_3S
NIH3T3_5S/11_N5_568Vim_D002_nucleus_26_695_0_7.tif,8.0,NIH3T3_5S
MCF7_5/12_MN5_488epcam_568vim_D003_nucleus_1109_1234_33_44.tif,1.0,MCF7_5
NIH3T3_2S/5_N2_568Vim_D002_nucleus_561_1892_31_38.tif,4.0,NIH3T3_2S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_2258_2536_34_41.tif,4.0,NIH3T3_2S
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_73_1316_43_50.tif,1.0,MCF7_5
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_1214_610_0_6.tif,1.0,MCF7_5
MCF7_3S/7_M3_488epcam_D003_nucleus_403_338_22_33.tif,11.0,MCF7_3S
NIH3T3_3S/8_N3_568Vim_D002_nucleus_2132_1336_5_13.tif,7.0,NIH3T3_3S
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_526_835_20_33.tif,1.0,MCF7_5
NIH3T3_3S/8_N3_568Vim_D001_nucleus_1532_2559_4_11.tif,7.0,NIH3T3_3S
NIH3T3_3S/8_N3_568Vim_D003_nucleus_1934_1362_2_11.tif,7.0,NIH3T3_3S
NIH3T3_5/12_MN5_488epcam_568vim_D001_nucleus_2252_2694_14_21.tif,10.0,NIH3T3_5
NIH3T3_3S/8_N3_568Vim_D002_nucleus_269_793_19_29.tif,7.0,NIH3T3_3S
MCF7_5S/10_M5_488epcam_D001_nucleus_354_805_5_11.tif,14.0,MCF7_5S
MCF7_3S/7_M3_488epcam_D003_nucleus_541_719_19_31.tif,11.0,MCF7_3S
NIH3T3_1S/2_N1_568Vim_D003_nucleus_1744_1744_13_20.tif,2.0,NIH3T3_1S
MCF7_5S/10_M5_488epcam_D001_nucleus_582_865_24_33.tif,14.0,MCF7_5S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_2407_2576_14_23.tif,4.0,NIH3T3_2S
MCF7_2S/4_M2_488epcam_D002_nucleus_602_782_10_22.tif,6.0,MCF7_2S
NIH3T3_1S/2_N1_568Vim_D001_nucleus_2554_370_12_21.tif,2.0,NIH3T3_1S
NIH3T3_5S/11_N5_568Vim_D001_nucleus_295_1864_4_8.tif,8.0,NIH3T3_5S
MCF7_1S/1_M1_488epcam_D003_nucleus_697_495_2_12.tif,3.0,MCF7_1S
MCF7_5S/10_M5_488epcam_D001_nucleus_559_1505_4_15.tif,14.0,MCF7_5S
MCF7_5S/10_M5_488epcam_D001_nucleus_1036_605_18_28.tif,14.0,MCF7_5S
NIH3T3_5/12_MN5_488epcam_568vim_D001_nucleus_2935_2522_1_8.tif,10.0,NIH3T3_5
NIH3T3_3S/8_N3_568Vim_D001_nucleus_138_558_2_10.tif,7.0,NIH3T3_3S
MCF7_5S/10_M5_488epcam_D001_nucleus_1174_1818_3_16.tif,14.0,MCF7_5S
NIH3T3_2/6_MN2_488epcam_568vim_D003_nucleus_2371_598_45_50.tif,13.0,NIH3T3_2
NIH3T3_2S/5_N2_568Vim_D002_nucleus_1116_664_38_49.tif,4.0,NIH3T3_2S
NIH3T3_1S/2_N1_568Vim_D001_nucleus_302_648_45_50.tif,2.0,NIH3T3_1S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_2412_818_1_7.tif,4.0,NIH3T3_2S
NIH3T3_3S/8_N3_568Vim_D002_nucleus_334_882_6_13.tif,7.0,NIH3T3_3S
MCF7_5S/10_M5_488epcam_D001_nucleus_668_590_6_18.tif,14.0,MCF7_5S
MCF7_2S/4_M2_488epcam_D003_nucleus_454_767_2_15.tif,6.0,MCF7_2S
NIH3T3_2S/5_N2_568Vim_D001_nucleus_706_326_16_21.tif,4.0,NIH3T3_2S
NIH3T3_1/3_MN1_488epcam_568vim_D002_nucleus_640_1975_40_49.tif,9.0,NIH3T3_1
NIH3T3_2/6_MN2_488epcam_568vim_D001_nucleus_2265_648_43_49.tif,13.0,NIH3T3_2
NIH3T3_2S/5_N2_568Vim_D003_nucleus_162_282_17_25.tif,4.0,NIH3T3_2S
NIH3T3_2/6_MN2_488epcam_568vim_D003_nucleus_2026_818_35_41.tif,13.0,NIH3T3_2
NIH3T3_2/6_MN2_488epcam_568vim_D001_nucleus_1742_1906_35_46.tif,13.0,NIH3T3_2
NIH3T3_3/9_MN3_488epcam_568vim_D001_nucleus_1_2838_37_44.tif,15.0,NIH3T3_3
NIH3T3_3S/8_N3_568Vim_D002_nucleus_1_2696_28_36.tif,7.0,NIH3T3_3S
NIH3T3_5/12_MN5_488epcam_568vim_D001_nucleus_463_106_27_34.tif,10.0,NIH3T3_5
MCF7_3S/7_M3_488epcam_D003_nucleus_247_64_5_22.tif,11.0,MCF7_3S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_2868_1849_30_41.tif,7.0,NIH3T3_3S
MCF7_5S/10_M5_488epcam_D001_nucleus_430_1643_8_15.tif,14.0,MCF7_5S
NIH3T3_5S/11_N5_568Vim_D003_nucleus_1303_2300_6_14.tif,8.0,NIH3T3_5S
NIH3T3_3S/8_N3_568Vim_D003_nucleus_1739_1372_11_18.tif,7.0,NIH3T3_3S
MCF7_3S/7_M3_488epcam_D001_nucleus_415_131_13_22.tif,11.0,MCF7_3S
NIH3T3_3S/8_N3_568Vim_D003_nucleus_2801_2406_4_15.tif,7.0,NIH3T3_3S
NIH3T3_2S/5_N2_568Vim_D001_nucleus_459_2450_23_33.tif,4.0,NIH3T3_2S
MCF7_5S/10_M5_488epcam_D001_nucleus_47_1615_4_14.tif,14.0,MCF7_5S
NIH3T3_2S/5_N2_568Vim_D001_nucleus_44_1950_12_17.tif,4.0,NIH3T3_2S
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_940_2214_0_8.tif,1.0,MCF7_5
MCF7_5S/10_M5_488epcam_D001_nucleus_61_164_1_8.tif,14.0,MCF7_5S
NIH3T3_3/9_MN3_488epcam_568vim_D001_nucleus_1031_2809_18_23.tif,15.0,NIH3T3_3
NIH3T3_3S/8_N3_568Vim_D001_nucleus_2612_1492_6_16.tif,7.0,NIH3T3_3S
MCF7_3/9_MN3_488epcam_568vim_D001_nucleus_1354_1545_23_34.tif,5.0,MCF7_3
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_1480_1478_14_26.tif,1.0,MCF7_5
NIH3T3_2S/5_N2_568Vim_D001_nucleus_2445_92_24_34.tif,4.0,NIH3T3_2S
NIH3T3_3S/8_N3_568Vim_D002_nucleus_1570_2779_22_28.tif,7.0,NIH3T3_3S
NIH3T3_2S/5_N2_568Vim_D001_nucleus_1557_1226_6_14.tif,4.0,NIH3T3_2S
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_1758_151_0_6.tif,1.0,MCF7_5
NIH3T3_2S/5_N2_568Vim_D002_nucleus_222_1261_38_47.tif,4.0,NIH3T3_2S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_1199_1419_3_11.tif,7.0,NIH3T3_3S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_444_2260_26_37.tif,7.0,NIH3T3_3S
MCF7_1S/1_M1_488epcam_D003_nucleus_734_661_5_15.tif,3.0,MCF7_1S
NIH3T3_5S/11_N5_568Vim_D003_nucleus_229_2933_1_8.tif,8.0,NIH3T3_5S
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_354_508_43_50.tif,1.0,MCF7_5
NIH3T3_3S/8_N3_568Vim_D002_nucleus_708_1983_6_15.tif,7.0,NIH3T3_3S
NIH3T3_5/12_MN5_488epcam_568vim_D001_nucleus_2409_2173_43_50.tif,10.0,NIH3T3_5
NIH3T3_5/12_MN5_488epcam_568vim_D001_nucleus_962_1470_45_50.tif,10.0,NIH3T3_5
NIH3T3_2/6_MN2_488epcam_568vim_D002_nucleus_477_2255_13_20.tif,13.0,NIH3T3_2
MCF7_5S/10_M5_488epcam_D001_nucleus_51_294_1_9.tif,14.0,MCF7_5S
MCF7_5S/10_M5_488epcam_D001_nucleus_656_724_11_25.tif,14.0,MCF7_5S
MCF7_1S/1_M1_488epcam_D003_nucleus_251_403_18_28.tif,3.0,MCF7_1S
MCF7_5S/10_M5_488epcam_D001_nucleus_921_1134_10_22.tif,14.0,MCF7_5S
NIH3T3_5/12_MN5_488epcam_568vim_D003_nucleus_2819_2711_16_20.tif,10.0,NIH3T3_5
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_1758_603_0_4.tif,1.0,MCF7_5
NIH3T3_5S/11_N5_568Vim_D003_nucleus_2019_1723_11_17.tif,8.0,NIH3T3_5S
NIH3T3_3S/8_N3_568Vim_D002_nucleus_375_685_4_11.tif,7.0,NIH3T3_3S
MCF7_5S/10_M5_488epcam_D001_nucleus_391_1385_12_23.tif,14.0,MCF7_5S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_1231_311_13_18.tif,7.0,NIH3T3_3S
NIH3T3_2S/5_N2_568Vim_D001_nucleus_2456_595_41_48.tif,4.0,NIH3T3_2S
NIH3T3_2/6_MN2_488epcam_568vim_D002_nucleus_1108_2143_23_30.tif,13.0,NIH3T3_2
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_131_276_44_50.tif,1.0,MCF7_5
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_17_300_34_48.tif,1.0,MCF7_5
NIH3T3_1/3_MN1_488epcam_568vim_D001_nucleus_2264_1759_7_15.tif,9.0,NIH3T3_1
NIH3T3_3S/8_N3_568Vim_D003_nucleus_1823_1796_26_36.tif,7.0,NIH3T3_3S
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_210_755_35_47.tif,1.0,MCF7_5
NIH3T3_1S/2_N1_568Vim_D003_nucleus_2434_859_0_10.tif,2.0,NIH3T3_1S
NIH3T3_2S/5_N2_568Vim_D002_nucleus_1609_139_27_34.tif,4.0,NIH3T3_2S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_1458_1938_14_24.tif,7.0,NIH3T3_3S
NIH3T3_5S/11_N5_568Vim_D001_nucleus_610_1823_7_11.tif,8.0,NIH3T3_5S
MCF7_5S/10_M5_488epcam_D001_nucleus_1528_945_15_25.tif,14.0,MCF7_5S
NIH3T3_2/6_MN2_488epcam_568vim_D002_nucleus_1734_1821_32_41.tif,13.0,NIH3T3_2
NIH3T3_5S/11_N5_568Vim_D002_nucleus_727_1028_0_4.tif,8.0,NIH3T3_5S
NIH3T3_1S/2_N1_568Vim_D003_nucleus_1467_1762_37_46.tif,2.0,NIH3T3_1S
NIH3T3_2S/5_N2_568Vim_D002_nucleus_496_2472_44_50.tif,4.0,NIH3T3_2S
NIH3T3_3S/8_N3_568Vim_D002_nucleus_2272_2238_0_5.tif,7.0,NIH3T3_3S
NIH3T3_3S/8_N3_568Vim_D003_nucleus_2704_1686_0_5.tif,7.0,NIH3T3_3S
NIH3T3_5S/11_N5_568Vim_D003_nucleus_1056_1382_15_26.tif,8.0,NIH3T3_5S
NIH3T3_3S/8_N3_568Vim_D003_nucleus_684_2146_5_14.tif,7.0,NIH3T3_3S
NIH3T3_3S/8_N3_568Vim_D001_nucleus_1729_374_12_17.tif,7.0,NIH3T3_3S
NIH3T3_2/6_MN2_488epcam_568vim_D001_nucleus_1734_2668_42_50.tif,13.0,NIH3T3_2
MCF7_1S/1_M1_488epcam_D003_nucleus_209_402_38_46.tif,3.0,MCF7_1S
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_1125_2217_0_10.tif,1.0,MCF7_5
NIH3T3_3S/8_N3_568Vim_D001_nucleus_2005_77_19_26.tif,7.0,NIH3T3_3S
MCF7_2/6_MN2_488epcam_568vim_D002_nucleus_2619_1362_3_17.tif,12.0,MCF7_2
NIH3T3_3S/8_N3_568Vim_D001_nucleus_407_2776_24_29.tif,7.0,NIH3T3_3S
NIH3T3_1S/2_N1_568Vim_D002_nucleus_2629_2772_36_49.tif,2.0,NIH3T3_1S
NIH3T3_2/6_MN2_488epcam_568vim_D003_nucleus_2770_1111_33_40.tif,13.0,NIH3T3_2
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_1351_1347_5_14.tif,1.0,MCF7_5
NIH3T3_5S/11_N5_568Vim_D002_nucleus_1855_1918_18_27.tif,8.0,NIH3T3_5S
NIH3T3_2/6_MN2_488epcam_568vim_D003_nucleus_2875_2098_32_37.tif,13.0,NIH3T3_2
MCF7_5/12_MN5_488epcam_568vim_D002_nucleus_112_943_43_50.tif,1.0,MCF7_5
NIH3T3_3S/8_N3_568Vim_D001_nucleus_1946_277_37_45.tif,7.0,NIH3T3_3S
NIH3T3_3/9_MN3_488epcam_568vim_D001_nucleus_2267_1180_39_46.tif,15.0,NIH3T3_3
NIH3T3_3/9_MN3_488epcam_568vim_D001_nucleus_2528_1620_5_10.tif,15.0,NIH3T3_3
NIH3T3_1S/2_N1_568Vim_D003_nucleus_2665_2529_2_12.tif,2.0,NIH3T3_1S
NIH3T3_5/12_MN5_488epcam_568vim_D002_nucleus_430_2122_27_33.tif,10.0,NIH3T3_5
MCF7_2S/4_M2_488epcam_D002_nucleus_445_128_9_23.tif,6.0,MCF7_2S
NIH3T3_3S/8_N3_568Vim_D002_nucleus_1132_766_32_47.tif,7.0,NIH3T3_3S
NIH3T3_2S/5_N2_568Vim_D002_nucleus_714_2736_27_34.tif,4.0,NIH3T3_2S
NIH3T3_3S/8_N3_568Vim_D002_nucleus_1024_2265_9_18.tif,7.0,NIH3T3_3S
MCF7_5S/10_M5_488epcam_D001_nucleus_86_474_0_12.tif,14.0,MCF7_5S
NIH3T3_2S/5_N2_568Vim_D003_nucleus_255_1681_12_20.tif,4.0,NIH3T3_2S
MCF7_5S/10_M5_488epcam_D001_nucleus_1114_890_10_20.tif,14.0,MCF7_5S
MCF7_3/9_MN3_488epcam_568vim_D001_nucleus_262_1570_43_50.tif,5.0,MCF7_3
NIH3T3_5S/11_N5_568Vim_D002_nucleus_2923_2897_23_31.tif,8.0,NIH3T3_5S
NIH3T3_2S/5_N2_568Vim_D002_nucleus_1519_446_21_29.tif,4.0,NIH3T3_2S
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_797_882_36_46.tif,1.0,MCF7_5
NIH3T3_3/9_MN3_488epcam_568vim_D001_nucleus_1670_2389_12_17.tif,15.0,NIH3T3_3
MCF7_3/9_MN3_488epcam_568vim_D001_nucleus_1434_1330_16_31.tif,5.0,MCF7_3
NIH3T3_5/12_MN5_488epcam_568vim_D002_nucleus_533_1708_46_50.tif,10.0,NIH3T3_5
NIH3T3_1/3_MN1_488epcam_568vim_D003_nucleus_197_1113_36_44.tif,9.0,NIH3T3_1
MCF7_3S/7_M3_488epcam_D001_nucleus_608_39_14_22.tif,11.0,MCF7_3S
NIH3T3_2/6_MN2_488epcam_568vim_D003_nucleus_2181_1283_0_7.tif,13.0,NIH3T3_2
MCF7_5/12_MN5_488epcam_568vim_D001_nucleus_1468_219_8_18.tif,1.0,MCF7_5
NIH3T3_5S/11_N5_568Vim_D001_nucleus_389_1211_16_20.tif,8.0,NIH3T3_5S
MCF7_5S/10_M5_488epcam_D001_nucleus_397_1743_2_10.tif,14.0,MCF7_5S
NIH3T3_3/9_MN3_488epcam_568vim_D001_nucleus_2532_1740_0_5.tif,15.0,NIH3T3_3
